text,label,,,
"he DC Shark Defenders are hunkered down trying to ride out Hurricane Sandy.

While waiting for the power to go out... http://fb.me/YyFGnWkM ",1,,,
lovely ride home in the #rain #hurricane #sandy #like #follow http://gifboom.com/x/4ea0b2bc  #gifboom,0,,,
"Hey everybody ya girl Yen is still on deck, you know we ride hard in the East and we're gonna ride hurricane Sandy even harder! Pray for us!",1,,,
"In spite of #Hurricane #Sandy blowing cool temp, I got my ride in! #experiencexs #energy4life @ @ Heckman HQ http://instagr.am/p/RY0LMPruNy/ ",0,,,
Ok people. This is NOT how you ride out a hurricane. http://bit.ly/SabGej  #sandy #idiots via @OnFrequency,1,,,
"A lonely Staten Island ride home, ahead of Hurricane Sandy: Few cars on the road, but many downed trees http://q.gs/2U7Y2  #jerseycity",1,,,
"@hiFletch @_glngerr ah sure while I'm at it, I'll ride over to America on hurricane sandy, rob Dr Dre's house and brink you back something..",1,,,
"Stuck in Hurricane Sandy? Watching from afar? Either way, we made you a new playlist to ride out the storm. Enjoy!

http://bit.ly/RpRXci ",1,,,
Not done yet. Time for @StFrancisWinery 2008 Rockpile Red #wine as we ride out #Hurricane #Sandy. Crap weather. Missing #Sonoma.,1,,,
"A lonely Staten Island ride home, ahead of Hurricane Sandy: Few cars on the road, but many downed trees http://q.gs/2U7Y2  #bronx",1,,,
Argh @tomgaffney86 and I chose wrong apartment to ride out hurricane #sandy - UWS supposedly still has power while midtown is dark,1,,,
"A lonely Staten Island ride home, ahead of Hurricane Sandy - http://SILive.com : SILive.comA lonely Staten Isla... http://bit.ly/YgreAv ",1,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://tw.qk1.us/2PNgPc ,0,,,
Reading all the tweets about Hurricane Sandy. How does a facade fall off of a an apt building? Scary stuff. Hoping all ride out the storm ok,1,,,
"Gods Protection For All Those Who Are Going To Be Affected By Hurricane Sandy, Be Safe & Ride This Thing Out! #PrayForAmerica!",0,,,
"A lonely Staten Island ride home, ahead of Hurricane Sandy: Few cars on the road, but many downed trees http://q.gs/2U7Y2  #neward",1,,,
"Hurricane Sandy is my ride or die , she kepp a niggas power on & shit #PreciateIt",1,,,
"Luckily for Williard Scott, he has plenty of Smucker's Jelly to ride out Hurricane Sandy.",1,,,
"A lonely Staten Island ride home, ahead of Hurricane Sandy: Few cars on the road, but many downed trees http://dlvr.it/2PNXN8 ",1,,,
Who's coming for a ride in hurricane sandy?? #2012 #endofworld #bullshit hahaha,1,,,
"Video: R.I. fishermen ride out Hurricane Sandy to protect boats, business (cbs): Share With Friends:  |  | Top N... http://bit.ly/XOF51L ",0,,,
http://goo.gl/vByt5  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog… http://goo.gl/fb/d3C0q ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://goo.gl/fb/M05wG ,0,,,
Dr. #Besser's 3 Tips to Ride #Hurricane #Sandy Out Safely: http://bit.ly/QOPoPu ,0,,,
New post: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/S69688 ,1,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://fb.me/2lWj9XE2W ,0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://abcn.ws/SQUc6N ",0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely,0,,,
@Liliumlady Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely  #Health,0,,,
ishmaelifeom: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/SQUc6N ,0,,,
http://health.yahoo.net  = Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurri... http://abcn.ws/SQUc6N  #fb,0,,,
Ready to ride out Hurricane Sandy. Lots of canned goods and water. Going to be an interesting couple of days. #Frankenstorm,1,,,
RT @DrRichardBesser: Are you ready? Here are my 3 Tips to Ride Hurricane #Sandy Out Safely http://abcn.ws/Vxs4FS  .,1,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, t... http://abcn.ws/SQUc6N  @yahoohealth",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://abcn.ws/SQUf2D ",0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/SQUf2D ,0,,,
#followfriday #Gaza Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane S...  http://bit.ly/fswsrf ,0,,,
http://Iwebslog.com - Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hu... http://l.mytr.in/RfplPw  #Health,0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy,... http://abcn.ws/UWPkS0  #health #sante",0,,,
"Yahoo Health - Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy,... http://abcn.ws/SQUc6N ",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://abcn.ws/UWPmJF ",0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/RfpiU3 ,0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wi... http://abcn.ws/SQUc6N  (Yahoo)",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://abcn.ws/XHdyPR ",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://tinyurl.com/8crdom3 ",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain, floods and potentia...",0,,,
News: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/XHdyPR ,0,,,
"http://if10.net/01c  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain,...",0,,,
Qivana - Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/Rfpkex ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/XHdyPR ,0,,,
RT @DrRichardBesser Are you ready? Here are my 3 Tips to Ride Hurricane #Sandy Out Safely http://abcn.ws/Vxs4FS  .,1,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/SR0284 ,0,,,
#Health Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's ... http://bit.ly/XHclbd  #News,0,,,
http://coachrickfitness.com  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane ... http://abcn.ws/SQZTl5 ,0,,,
RT @DrRichardBesser: Are you ready? Here are my 3 Tips to Ride Hurricane #Sandy Out Safely http://abcn.ws/Vxs4FS .,1,,,
Dr. Gary Rothfeld Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 T...  Gary Rothfeld,0,,,
#Obama2012 Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://dlvr.it/2P5Hh7  http://bit.ly/S9tFD6 ,0,,,
#Obama2012 Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://dlvr.it/2P5HgN  http://bit.ly/S9tFD6 ,0,,,
#Obama2012 Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://dlvr.it/2P5Hft  http://bit.ly/S9tFD6 ,0,,,
#Obama2012 Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://dlvr.it/2P5Hfx  http://bit.ly/S9tFD6 ,0,,,
Dr. Bessera s 3 Tips to Ride Hurricane Sandy Out Safely http://bit.ly/G8aD4 ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/SQUmex ,0,,,
http://goo.gl/R0ajh  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://goo.gl/fb/MoZJL ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://adf.ly/E8L8q ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://abcn.ws/SQUc6N ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 Tips to Ride... http://abcn.ws/SQUc6N ,0,,,
@Health_for_you Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://abcn.ws/XHdyPR ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 Tips to Ride... http://abcn.ws/SQUf2D ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/XHclbd ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 Tips to Ride... http://bit.ly/XHclbd ,0,,,
A Personal Trainers Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Bes... http://bit.ly/XHclbd ,1,,,
sladeamenami: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog),0,,,
thuydeleon: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog),0,,,
wadegwendoly: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog),0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 Tips to Ride... http://bit.ly/SQUmex ,0,,,
#health Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/SQUmex ,0,,,
Visit my profile! Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane San... http://abcn.ws/XHdyPR ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://dlvr.it/2P5GmM ,0,,,
True blood marathon to ride out this sore throat and hurricane #Sandy.,1,,,
Healt Top Stories: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sa... http://abcn.ws/XHdyPR ,0,,,
http://usa-only.com  : Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely  #Health,0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, the wind, rain... http://abcn.ws/YbTAMl ",0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://goo.gl/fb/mUU1P  #health,0,,,
"[hlth-live] Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, th... http://bit.ly/XHaYt4 ",0,,,
Dr Gary Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalPr... http://bit.ly/SQUmex  Call  (212)-644-9494,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/S3RT0a ,0,,,
Health- Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's 3 Tips... http://bit.ly/SQUmex ,0,,,
#health Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvD... http://bit.ly/SQUmex  #diet #weightloss,0,,,
Health News:  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): GoLocalProvDr. Besser's ... http://bit.ly/VVLx92 ,0,,,
"#Health #News Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://abcn.ws/SQUc6N ",0,,,
"#Health #News Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://bit.ly/SQUz1l ",0,,,
Business - Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): Market... http://bit.ly/SQXarR  http://iZeby.com ,0,,,
http://tiny.cc/alagl  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/XHclbd ,0,,,
Business - Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): MarketWatchDr. Besser's 3 T... http://bit.ly/XHclbd ,0,,,
#healthtips RT @npandiscio Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/PB2WRR : Dr. Besser'...,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/PB2WRR ,0,,,
"[abc-hlthblog] Dr. Besser’s 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy,... http://bit.ly/YbS3pw ",0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://goo.gl/fb/g9JJK  #business,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://adf.ly/E8Jkw ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/Ro4pJF ,0,,,
cookies? check. wine? check. roommate? CHECK! @cjsetz is home and we're ready to ride out the storm in conshy. #Hurricane #Sandy,1,,,
Senior aging :: Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely  http://yhoo.it/S66SFS ,0,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://bit.ly/SQUPNR ,0,,,
Gary Rothfeld Review Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog): MarketWatchDr. Besser's ...  Gary Rothfeld,0,,,
"#Health #News Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://bit.ly/XHaYt4 ",0,,,
"#Health Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://bit.ly/SQUz1l  #News",0,,,
http://goo.gl/R0ajh  Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://goo.gl/fb/a437r ,0,,,
@BusinessNewsTop Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://bit.ly/SQUmex ,0,,,
"#Health Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://abcn.ws/SQUc6N  #News",0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely: For those in the path of Hurricane Sandy, ... http://abcn.ws/SQUf2D  #Health #News",0,,,
Dr. Besser’s 3 Tips to Ride Hurricane Sandy Out Safely – ABC News (blog): MarketWatchDr… http://goo.gl/fb/KQ9ae ,0,,,
"Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) - 
MarketWatch 
 Dr. Besser'... http://abcn.ws/S6L3pX ",0,,,
What's the best way to ride out Hurricane Sandy? Haning out with friends and listening to some MBD of course!... http://fb.me/1WJaDdD4S ,0,,,
"Hahaha, amazing. RT @JonathanShia I'm going to ride out Hurricane Sandy with Sandy Cohen. http://instagr.am/p/RWCaXGnEkZ/ ",1,,,
Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely http://abcn.ws/VVIldx ,0,,,
Very unexcited 4 Hurricane Sandy. Very excited to be in LA and ride out storm via twitter.,1,,,
Are you ready? Here are my 3 Tips to Ride Hurricane #Sandy Out Safely http://abcn.ws/Vxs4FS .  @abc @gma,1,,,
Going to ride out the storm in Vermont. Got in two hr ride this pm under ominous clouds. Good way to prepare for the hurricane. #Sandy,0,,,
watching my friends edits makes me wanna ride. thanks hurricane sandy,1,,,
Hurricane sandy seems like a real ride or die chick,1,,,
Gearing up for hurricane Sandy. Not looking forward to it but at least we're prepare to ride it out.,1,,,
hurricane sandy is about to blow! fasten your seatbelts! its going to be a long and dangerous ride!,1,,,
Good evening.  Hope everyone on the East Coast who follows is in a place of safety to ride out Hurricane Sandy.,0,,,
We are about to get FUCKED by Hurricane SANDY....Holy fucking shit....Hang on tight...We're in for a WILD RIDE!!!! :D http://fb.me/24qZiBRXC ,1,,,
So Hurricane Sandy is going to hit New Jersey?  Is it too late to let the Jersey Shore cast ride it out on the beach?,1,,,
Moving into a frat house to ride out Hurricane Sandy seems like a safe and responsible choice #not #Sandyparty ,1,,,
Is hurricane Sandy going to negatively affect my bike ride to work this week? Asking for a friend (my bike).,1,,,
hurricane sandy is going to be a reeall mother fucker.. Thinking Im gonna go get a boat and ride this sucker out like in forest gump,1,,,
Get comfy!! It's gonna be a rough ride!! (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 1779 others) http://4sq.com/Q0bwJS ,1,,,
Sending out positive vibes to all my East Coast friends getting ready to ride out Hurricane Sandy. Stay safe everybody!,1,,,
Ready to ride hurricane sandy out... please let her go easy on us... #praying,1,,,
I love storms.  I'm about to put on the ole cowboy hat and ride this Hurricane Sandy down Awesome Street.  #yeehaw,0,,,
Best day at six flags ever every ride no line some twice I love hurricane sandy :) lmfao,0,,,
I'm in Baltimore for trade show until tomorrow. Hurricane Sandy expected here too. I'll ride the train tomorrow into the hurricane!!,1,,,
Lmao it's hurricane sandy RT @xdat: @eS_on_Mychest @lifeofnatalie_ y'all burnouts u ain't getting ride today now lml,0,,,
"Plz, plz do NOT 'ride out' Hurricane Sandy...evacuate before it is too late to do so. Red Cross shelters are free, & we'd love to have U!",1,,,
Ha! MT@NickMalkoutzis Interesting cab ride in #Chicago. Might need this guy's help to escape Hurricane #Sandy... http://sdrv.ms/TNkPOu ,0,,,
Waiting 4 this Crazy ST0RM Húrricane Sandy 2 hit.... Might be a wild ride......,1,,,
Interesting cab ride in #Chicago. Might need this guy's help to escape Hurricane #Sandy and get back to #Greece http://sdrv.ms/TNkPOu ,1,,,
#StormPreparedness Ready to ride out Hurricane Sandy with all the essentials! http://instagr.am/p/RVqwBtQXDM/ ,1,,,
Hurricane sandy on its way. 4 hour bus ride to NYC. Metro shuts down at 7. And my bus driver just stopped at McDonald's,1,,,
Getting snuggled in to ride out Hurricane Sandy! Sandy be nice please! Praying everyone will be safe! :-),0,,,
"Lmao RT @FROSTY_NJ: RT @_SemiStar: Everyone in NJ, was ready for Hurricane Sandy since 2008, @frosty_nj been told us to ride that wave ! ",1,,,
"RT @_SemiStar: Everyone in NJ, was ready for Hurricane Sandy since 2008, @frosty_nj been told us to ride that wave ! ",1,,,
"Everyone in NJ, was ready for Hurricane Sandy since 2008, @frosty_nj been told us to ride that wave ! ",1,,,
"take cover my New York family and son Mikey in VA your in for a wet ride from Hurricane Sandy, love you",1,,,
If you are in the path of hurricane Sandy...please be careful. Sounds like your in for quite a ride!!,1,,,
“@aQreaminfool9: gotta ride thru hurricane sandy today FML”be safe drew!! It's gonna be Bad!,1,,,
“@ride_thisface: Where the fuck is hurricane sandy bitch come now”NOOO ! ,1,,,
Where the fuck is hurricane sandy bitch come now,1,,,
If anyone's doing Sunday funday cuz of hurricane #sandy and needs a sober ride please call me its not worth it to risk it,1,,,
The East Coast is really feeling the outdoors.  For those in its path what are you doing to ride out Hurricane Sandy? http://fb.me/163Y8pn9v ,1,,,
Everyone on the East Coast is battening down the hatches and getting ready to ride out Hurricane Sandy...be safe... http://fb.me/1YtpRkXfk ,1,,,
Hurricane Sandy making a mess of my ride. http://instagr.am/p/RVdaM9SG47/ ,1,,,
Londoners Warned To Buckle Up For Bumpy Ride As Hurricane Sandy Nears: The Forest City could be in for a rough ride... http://dlvr.it/2P2fHM ,1,,,
Surfers Ride the Big Waves from Hurricane Sandy #aolvideo http://www.aol.co.uk/video/surfers-ride-the-big-waves-from-hurricane-sandy/517519483?a_dgi=aolshare_twitter … via @AOL Gotta get the waves where you can! :),1,,,
I'm as ready as I can be for Hurricane #Sandy . Ride is about to begin. Please keep hands & feet inside at all times.,1,,,
ima ride hurricane sandy out fuck evacuating,1,,,
I'd rather ride out hurricane sandy in New York #goinghome,1,,,
"Come cheer on your teams with us all day long!
Hurricane Sandy prep tip: Come get a mix and match 6 pack to help you ride out the storm!",1,,,
I liked a @YouTube video http://youtu.be/x7Tp2c_B4kA?a  Surfers ride the big waves from Hurricane Sandy in Florida,1,,,
"As Hurricane #Sandy draws near, please make sure you are prepared and stay tuned for Howard Transit and Connect-A-Ride service updates.",1,,,
@MikeBloomberg Will I be able to access access-a-ride during Hurricane Sandy? @mayorbloomberg #KirklandWater #hurricanesafety #fconcerned,0,,,
"Curse you hurricane sandy, better not interfere with my plane ride home on Friday",0,,,
"Reading up on Hurricane Sandy, and praying that the news people are hyping the story... Stay safe, friends, this could be a rough ride. :(",1,,,
Wishing @CWDurkin a safe ride to New Haven. Let's hope Hurricane Sandy doesn't consume him...,1,,,
"On preperation for hurricane sandy:
""I'm good I just downloaded @taylorswift13 new album. I'll be able to ride the storm out.""",0,,,
Heading home right now to ride out Hurricane Sandy with mi familia until tuesday,1,,,
"“@George_Holgate: Hurricane sandy hitting NY on monday, flight home monday #great” bumpy ride #StrapIn",0,,,
"I wanna be able to ride my boat down the streets. With hurricane sandy, my dreams can come true.",1,,,
Rode 45.2 miles in 2 hours and 45 mins and felt good. Very tough ride in winds left over from Hurricane Sandy. Some ... http://bit.ly/XF1n5Z ,1,,,
"As we hunker down to ride out Hurricane Sandy, we want to make sure that the greater Media area stays connected: http://patch.com/A-yZ5t ",1,,,
"If anyone is evacuating from that little rain cloud called “Hurricane Sandy” and needs a place to stay, Houston is just a plane ride away :)",1,,,
Getting ready to ride out  hurricane sandy I hope nothing crazy happens,1,,,
@OccupyLA At #OccupyGoldmanSachs getting ready to ride out hurricane sandy! #OWS #OLA,1,,,
@LordBlankCheck At #OccupyGoldmanSachs getting ready to ride out hurricane sandy! #OWS #OLA,1,,,
Hurricane Sandy from space! Batten down the hatches we are in for a ride! http://yfrog.com/gya64lovj ,1,,,
"First time I fell asleep throughout the whole car ride back. Backk in NY! :) Now, time to prepare for Hurricane Sandy #StaySafe - Zana x",1,,,
Surfers in Florida ride the big waves caused by Hurricane Sandy as they hit the coastline. The hurricane closed  ...  http://tf.to/a6KRf ,1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused by Hur... http://bit.ly/SOd7Px  tg #US,1,,,
@SteventhePirate enjoy while we ride out Hurricane Sandy!,0,,,
To everyone whose in the eye of Hurricane Sandy please find a safe place to be to ride out this nasty storm.,1,,,
To my friends who May be effected by hurricane Sandy please take preparations & stay safe..we are doing the same..lets ride this out safely!,0,,,
Comfy ride on #amtrak to my very first @eagles game! Straight into Hurricane #Sandy we go! #buckleup,1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused by Hurricane... http://goo.gl/LGjny ,1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused by Hurricane ... http://bit.ly/SOd7Px ,1,,,
[latest news] Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride b... http://bit.ly/RdpIKD  [Guardian USA],1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves c... http://bit.ly/SOd8TD  #XTweather @DrJoop,1,,,
"FYM Yall wanna go to Kings Dominion???? Alritee, when hurricane sandy come around you gon have the best ride of yo life",0,,,
Gaurdian: Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused by ... http://adf.ly/E7AAe ,1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caus... http://bit.ly/SOd8TD  #TeamFollowBack,1,,,
http://goo.gl/1ttZR  Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves ... http://bit.ly/XE8knU ,1,,,
#TheGuardian Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused ... http://bit.ly/SOd8D9 ,1,,,
Hurricane Sandy: Florida surfers enjoy big waves - video: Surfers in Florida ride big waves caused by Hurricane ... http://bit.ly/SOd8mK ,1,,,
Thank you hurricane sandy for ruining my hot air balloon ride,1,,,
"Hurricane Sandy, full moon and Halloween all at once... The next few days will be a wild ride so hold on to your broomsticks!",1,,,
fuck hurricane sandy. me and @calvinandH0BBE5 have mad keith stones. we can ride this shit out #sandyisacunt,1,,,
Just got home... All Comfy in my PJs ... Ready to ride this hurricane Sandy out #Frankenstorm BRINT IT ON :),1,,,
"Today's Ride: Saturday afternoon ride footage, cool overcast fall day... while Hurricane Sandy is bashing the... http://bit.ly/RcwWOI ",1,,,
Tomorrow I have to ride a bus for 13-14 hours because of Hurricane Sandy. Is this real life? ,1,,,
Jersey Shore prepares for Hurricane Sandy: Many residents Atlantic City said today they plan to ride out Hurricane... http://dlvr.it/2Ntkp3 ,0,,,
"Hurricane Sandy And I Are Going To Kiss In The Air Lmao. Thank You Uncle For Setting Me Up, This Wednesday Airplane Ride Will Be Fun Lmao",0,,,
Did somebody just ride past that lady on #CNN during the Hurricane Sandy coverage?,1,,,
"Best bus ride home, we have a guy singing bout jesus an saving us from hurricane sandy",0,,,
"Thinking of our fans, friends and builders on the US East Coast as Hurricane Sandy arrives. Hope you ride this one out okay, guys.",0,,,
What better way to ride out this storm than a Hurricane Sandy playlist curated by @samantharonson? ♫ http://spoti.fi/UbkmQN  #JoinTheParty,0,,,
Taking a nice little bike ride with hurricane sandy,1,,,
gotta love kids who make up their own board game to ride out Hurricane Sandy! http://twitpic.com/b8m3pb ,1,,,
"I wonder if George Clooney is out on a boat during Hurricane Sandy, trying to ride out this ""perfect storm""",0,,,
"As americans we dont take anything serious no more....on billboard homepage it says ""Hurricane Sandy: 15 Songs to ride out the Storm""",1,,,
It wouldn't be too bad of a thing if hurricane sandy got ride of jersey shore,1,,,
Where you at Hurricane Sandy... Scared of encountering you on this bus ride right now,1,,,
Hoping everyone in the US affected by hurricane Sandy stay safe and sound and ride out the storm!,0,,,
Following the hurricane Sandy news. Looking like NY and the East coast are in for a ride. Good Luck to you over there #HurricaneSandy,1,,,
Hurricane Sandy is almost half the size on my country! My thoughts go to the people in the USA who have to ride it out. #besafe,1,,,
@eddieizzard If only!  I'm on the wrong side of the country. Maybe I can catch a ride with Hurricane Sandy! Have fun! XX,1,,,
So far just getting rain from hurricane sandy. Watching# ncislosangeles w/ hubby to ride it out.,1,,,
Hurricane sandy is such a pussy... Good god. #simmerpeople,1,,,
Can't sleep.. People are stressed cause of hurricane sandy an other people decide to ride their jet skies in new york,1,,,
Hey there all you East Coasters! Stay safe. I hear it's gonna be a bumpy ride. #hurricane #Sandy #wickedweather,0,,,
"""@ComplexMag: Want to know what it is like to ride a jet ski through Hurricane Sandy? Watch this wild video: http://cmplx.it/TQBw5L "" #Yolo",1,,,
“@ComplexMag: Want to know what it is like to ride a jet ski through Hurricane Sandy? Watch this wild video: http://cmplx.it/TQBw5L ” fuck no,1,,,
LMFAOOOOOOO! I love Billboard... || Hurricane Sandy: 15 Songs to Ride Out the Storm | Billboard http://po.st/BJAtSu  via @billboard,0,,,
COMPLEX Ride a Jet Ski Through Hurricane Sandy (Video): New Jersey man says this is just like an... http://bit.ly/SWHPWJ  #teamfollowback,1,,,
