text,label,,
What happened. - There was a tornado near my home..my car is safe. So happy about that. Seeing all the... http://tumblr.com/xi329z865p,1,,
"I have never cried in my work car until now! I jus shared a biscuit with a 6 year old tornado victim, who had one toy in her hand.",1,,
EF4 tornado leaves its mark on car dealership: It may come as no surprise that many of the 150 cars at All... http://tinyurl.com/3v4m3te,1,,
"@Davewithill After one tornado near here I volunteered for @RedCross it was horrible, like from a movie. Cars in trees, houses just gone :(",0,,
EF4 tornado leaves its mark on car dealership: It may come as no surprise that many of the 150 cars at All Star ... http://bit.ly/hkvyY1,1,,
#niggatweet RT @BlakkMagikk10: If the tornado hits my car Imma be in somethin STOOOPID next week. Lol,1,,
Err:509,1,,
Omg my hometown just got torn up by a tornado. Someone died and there are people trapped in cars and buildings. #prayforvilonia,1,,
Err:509,1,,
"Cars overturned on I-40 near Conway , AR..homes damaged in North Little Rock, AR, Vilonia major tornado, homes damaged..STATE OF EMERGENCY",1,,
"Damn 1st my cooking, then a tornado & now a flood? Is it bad that patrol cars are stranded on the streets with water over their hoods? #FML",1,,
"RT @svrwxchaser: BREAKING: Little Rock, AR: AFB and houses reporting damage. Cars tossed. Thousands w/o power. #arwx #tornado #littlerock",1,,
"Town is flooded, most of it evacuated, tornado came thru, car fucked and probably lost alot of my stuff in my apt...",1,,
"@TWCBreaking SvrWxChaser    BREAKING: Little Rock, AR:AFB andhouses reporting damage. Cars tossed. Thousands with out power. #arwx #tornado",1,,
"BREAKING: Little Rock, AR: AFB and houses reporting damage. Cars tossed. Thousands with out power. #arwx #tornado #littlerock",1,,
"Me and @DreWhittle21 just went through the tornado!!!!! A bird hit my car, a tree on the interstate, street lights going off #successful",1,,
The tornado chaser's cam is showing the inside of the car...can't be good. http://yfrog.com/hslitnij,1,,
#Random imagine driving over the river bridge while the wind was blowing like a tornado...I would have blown away in my lil car,1,,
"RT @Home_Grown1985: Dear Tornado 
Please pick up my car carry it 2 miles away and make sure u total that bitch (cont) http://tl.gd/a31cuo",1,,
@foxnews RT@SvrWxChaser BREAKING:1injury. Windows blown out of car on I-40 near the path of a large #tornado. This tor hit Vilomia as well.,1,,
In the range of the tornado...I really hope my car is ok...,1,,
BREAKING: 1injury. Windows blown out of car on I-40 near the path of a large #tornado. This tor hit Vilomia as well. #arwx,1,,
"Two-hundred and something tornado's in the valley and Tulsa made the News here jst nw, Flooded roads & stranded cars...Awww, I feel bad",1,,
Err:509,1,,
I am scared of this weather. Lord please protect us in this car. Cuz we are really close to this lighting and the tornado watch.,1,,
Me: 'Mama will you go to the car &get my backpack out just incase the tornado tak the car away?I dont have full coverage on my Lit book' lol,1,,
Oh my I'm glad you're okay That's what matters. RT @ChrisCarter3 The tornado killed one of my cars.. http://yfrog.com/h8gmxwzj  http://yfrog.com/gz5lvqzj ,1,,
The tornado killed one of my cars.. http://yfrog.com/h8gmxwzj  http://yfrog.com/gz5lvqzj ,1,,
"At least the owner of a car destroyed from the St. Louis tornado has a sense of humor. They put a sign on the car saying ""For Sale: As Is""",1,,
"3"" hail and broken car windshields on I-35 north of Gainesville. #tornado trying to form over Gainesville now.",1,,
"What not to do - casually chat on the telly while in your car when a tornado is bearing down on you: 
http://wimp.com/casuallychats/",1,,
Watch there be a tornado when I go see @simply_rhiley and my car gets swept up and I'm like the witch in the wizard of oz ok guys.,1,,
Due to the tornado in St Louis these ppl rented a U-Haul to drive to Nashville. They didn't have any car rentals available.,1,,
Crazy tornado at Stl airport. Still waiting to see what condition @susiegauzy car is in,1,,
"Got in my car and I felt a little discombobulated. A lot is gone, blown away, turned on it's head, inside-out...#lambertairport #tornado",1,,
I'm sure his car was like that before the tornado. http://www.youtube.com/watch?v=8mXVK9ddRB4,1,,
Topix: Tornado shuts down St Louis' airport: ...  tossed cars and knocked out power. 1 of 1 US - A shuttle bus h... http://bit.ly/fMYxJ6,1,,
"Lame ""@AGussert: We get an advance warning when a tornado or severe storm may destroy our lives, car or house. #govtworksforme""",1,,
"Friend's car crushed by tornado tossed tree. He busted out rear windshield, crawled in and retrieved his fencing gear.",1,,
Sitting in this car waiting on this tornado to pass. jk Yall lol,0,,
"We get an advance warning when a tornado or severe storm may destroy our lives, car or house. #govtworksforme",1,,
"new tornado warning isn't keeping us from @cincinnatimuseumcenter. Safe, huge bldg. Now I just need to wake my kid from her comfy car seat.",1,,
"So i was def in a tornado while driving and my car blew off the road. I peed my pants. And now im in a hotel, waiting. Im terrrrrrified:(",1,,
still in the car on the way to flo-town. those pools on the side of 95 near Dunn were shattered and sprayed everywhere from the tornado,1,,
I need to take a pic of this tree in @MzDaryIUN car! She hella #BoutThatLife for driving thru the eye of a tornado lol,1,,
Parents car was 1 of few NOT damaged by tornado at #lambertairport in stl....one brightspot as they continue 2 try 2 get to DC 2 C grandkid,1,,
"Death in the family, tornado hits stl, and a car accident...at least its not cloudy and raining? #easterbreak",1,,
"Flying back to STL just learned a tornado hit the airport. Glad friends r ok, car may be in ruins :-/",1,,
the tornado has really fu** up some places in my hood....But other than my nephew in his car accident last my my ppl r ok...,1,,
We've been able to see aerial footage of the lot. Cars seem to be still in rows but the actual condition is still on question #stl #tornado,1,,
"@markymarc70 Better! But we got stuck in St Louis airport last night when tornado hit, so we rented a car to drive home! Quite the vacation!",0,,
"Stuck in St.Louis after tornado- long line at Hertz, driving home I can get a car. http://yfrog.com/h8zdbvmj  http://yfrog.com/h39vehej ",1,,
FUKKIN CAR FUCKED UP....TORNADO HIT ON MY STREET WTF ELSE???....UGH...#pissed,1,,
"This weather is so crummy! I am tired of waking up and the dogs being upset, tornado sirens going off, hail on my car... Ugh! #needtomove",1,,
"@sandytraub You get used to it. No more tornado's, earthquakes, or blizzards, just enough heat that you can make microwave popcorn in  car",1,,
"Tornado damage Wow! I hope everyone is okay. If your family, home, car & etc okay. ***Help the ones that's in need. *Crazy weather",1,,
St. Louis Airport in Missouri closed due to tornado - http://edition.cnn.com/2011/US/04/22/missouri.severe.weather/index.html?hpt=T2,1,,
"Rental car reserved, Southwest unsure of operations past noon tomorrow.  Will drive home tomorrow from Kansas City!  #tornado #stl #lambert",0,,
"morning, not liking waking up to news of tornado in the #STL area. up an at em early meant to be off work but going in to fix sians mums car",1,,
"This tornado definitely shut St Louis airport down. Got a car, going to Indianapolis . Road TRIP, yey",0,,
Anyone in #stl #lambert #tornado have word on cars in the cypress lot? Lot c if you will. They apparently just got power restored.,0,,
Err:509,0,,
"Tornado uprooted trees, cars r threw peoples garages, other peoples roofs r on top of their neighbors roof",1,,
Prediction: every KC news program will be live @kciairport in AM looking for pax affected by STL tornado. Some booking rental cars MCI-STL,0,,
"Omg @jtbruschi you ok?! RT: “@JenDelgadoCNN: Powerful Tornado shuts down Saint Louis #Lambert airport. Roof torn off, cars flipped...""",1,,
Err:509,1,,
"in the car nd the radio says there's a tornado warning for the town beside us, moving 65mph. Might stay up for a minute or 2. Lol",0,,
It's one thing to be in a scary tornado. It's another to have a box of fries in one hand as the car spun around in the wind off the road.,1,,
Having a tornado warning interrupt my country music gam out in the car was a new experience for me. #welcometothesouth,0,,
Lol! Tornado messed it up real bad too! Cars got picked up RT @PierdaJEFE_: STL really gettin ready to be off the map now....no airport,1,,
"@disasteraverted we are good. Pretty scary stuff just North of us. Tornado tossed cars, trucks, & planes around like toys.",1,,
Just barely missed the crazy tornado in STL just a few hours ago... Hope I still have a car left to get back to school in.,1,,
I thank the lord 4letting me leave the house when I did the Tornado cane over my house everything is fine I had2leave my car&walk home,1,,
"tornado came through..There's roofs missing, cars flipped,power lines DOWN and lives being taken. pray for mee guys<3 reply/RT",1,,
My sister-in-laws and mother-in-law are at st louis airport which just got hit by a tornado. All are fine but their car is messed up :(,1,,
"Lhfh i slid my seat back in the car n it mad a loud noise my cuzzin looked n said ""Ohhh shyt Tornado"" ..she was hella serious lhfh",1,,
"Just heard 2 friends totaled their car in the Tornado, They are OK but send them Positive energy they will need it!",0,,
"@mattschuh Not sure about ""closed indefinitely"" but Lambert was definitely hit by a tornado.  Footage on the news of flipped cars.",1,,
Breaking Lambert airport is closed And will probably be closed tomorrow too ! Hundreds stranded in cars on 270 #STL #Tornado #stlwx,1,,
"My parents visiting from St. Louis this weekend, parked car at airport where tornado hit, needless to say, they are wondering about car.",1,,
"They allowed the Cards game to go on to prevent 20,000 cars from getting in the way of emergency traffic. #tornado #cardinals #baseball",1,,
The cars around Lambert Airport got nailed pretty badly: http://tumblr.com/xhj28aieul #tornado,1,,
Lambert Airport in St.Louis a mess after tornado ripped through tonight. Cars were thrown around everywhere. Hope everyone is safe tonight.,0,,
*draw a card* black? where is that one at? *looks on the board* uh... there it is *moves his race car a few spaces* what does that get me?,1,,
In car on interstate. It's dark n raining. Tornado sirens start to sound off. Wtf. Home 30 minutes later. News says airport direct hit!!!!!,1,,
"Lambert St. Louis Airport closed Tornado hit airport. Debris everywhere, cars raised on barriers, automatic doors to terminal torn off.",1,,
"The bff just called...A tornado hit St. Louis along w/ 4"" hail balls pretty much destroying cars and busting out the windows of the airport",1,,
Hearing so many sirens and car horns right now.... Wow!!! That tornado did major damage... Praying for everyone!!!,0,,
uh... ok? *draws a a red card* so...I just move my piece here then? *moves his race car to the red square on the board* right?,1,,
"Powerful Tornado shuts down Saint Louis #Lambert airport. Roof torn off, cars flipped, Air National #Guard building damaged.
#CNN weather",1,,
Extensive coverage of STL tornado tonight on the Weather Channel - reporting some trapped in cars on I-70 and heavy gas odors in city,1,,
@rukavin8  Yay for just damage to the car! (Likely a few rattled nerves too) #stl #wpsd #tornado,1,,
(@JimCantore) Our photog Mark Owen was caught in #stl tornado. Car caught the worst of it. #wpsd #tornado http://yfrog.com/h48evjjj,1,,
A tornado hit the Lambert St. Louis airport parking garage earlier. Good thing that's where my car is parked. #thanksMOweather,1,,
My sister is the biggest idiot. She was driving with the tornado and it shattered all her car windows... She bleeding and everything...SMFH,1,,
RT @rukavin8: Our photog Mark Owen was caught in #stl tornado. Car caught the worst of it. #wpsd #tornado http://yfrog.com/h48evjjj,1,,
the tornado fckd up lambert airport .. bustd windows. cars fckd up. a van on top of the building nshit.,1,,
Our photog Mark Owen was caught in #stl tornado. Car caught the worst of it. #wpsd #tornado http://yfrog.com/h48evjjj,1,,
Pix of tornado damage at the airport are terrifying. One plane was lifted on tarmac. Many cars damaged. Shuttle almost blown off roof.,1,,
The @weatherchannel said stay in your car in a tornado. I know from as a kid that isn't always safe. We were safer in a ditch.,1,,
"RT @TWCBreaking: More car damage at Lambert Airport, via @LakishaJackson:  http://twitpic.com/4o8gr9  #tornado",1,,
@MelanieFromMars yes I did.. Sorry... It's busy since I got out of my car so... Weather is hot and windy so probably a tornado.. Tweet later,1,,
"Not good in St. Louis RT @TWCBreaking More car damage at Lambert Airport, via @LakishaJackson: http://twitpic.com/4o8gr9 #tornado",1,,
"Notice the wood thru the door RT @TWCBreaking: More car damage at Lambert Airport, via @LakishaJackson:  http://twitpic.com/4o8gr9  #tornado",1,,
"Wow!  Amazing! RT @TWCBreaking: More car damage at Lambert Airport, via @LakishaJackson:  http://twitpic.com/4o8gr9  #tornado",1,,
"@wxbrad  amazing! “@TWCBreaking: More car damage at Lambert Airport, via @LakishaJackson:  http://twitpic.com/4o8gr9  #tornado”",1,,
"More car damage at Lambert Airport, via @LakishaJackson:  http://twitpic.com/4o8gr9  #tornado",1,,
@StitesIsTheHype Holy crap. I can't imagine flying home to find my car upside down thanks to a tornado.,0,,
My car and trunk are full of Easter baskets from people wanting to help kids affected by the tornado...love it! http://campl.us/YcV,0,,
"RT @SchwartzNow: ""People reported trapped in their cars on I-70 in St. Louis due to debris,"" TWC. #Tornado #MOwx",1,,
Okay tornado warning is over! But people are trapped in their cars on I-70 and also 20 people trapped in a building in Maryland Heights :'(,1,,
Stopped on I-70 west between St. Charles & airport. First cars are just now passing. Tornado just passed. it's blocked ALL of the highway.,1,,
Was at airport in the tornado. My car is fucked. But my brother and friend and I are ok. Cannot hear out of phone too wet. Txt me!,1,,
"I grilled steaks & Amber made okra as the two tornado sirens blasted, hailed hit her car & a tornado touched down miles away. Hello South.",0,,
"""People reported trapped in their cars on I-70 in St. Louis due to debris,"" TWC. #Tornado #MOwx",1,,
I-70 strong tornado st louis metor ...riverview...people trapped in their cars on interstate...trapped by debris,1,,
So I'm gonna be super pissed if this tornado whips my car away. Soooo pissed,1,,
they said the Tornado going down 70 like its a car L0L yall silly..be care st.louis!!!,1,,
me + gretchen + jen + down town st charles + Locked keys in car + pouring rain + picassos + tornado syrins = cray awesome adventure!,1,,
Tornado at STL airport so we diverted to KC!  When I'll get back & if my car is still there is a known unknown.,1,,
Just ran like an idiot with @AndreaRenee87 down Grand in the pouring rain as tornado sirens went off. Now in the car @_@,1,,
I just drove right into a tornado I St Louis. I'm fine but my car is not,1,,
KMOV: Cars flipped over. Large tornado went over STL Lambert field. Highly populated area. #stl #MOWX #ILWX,1,,
Wow....hail is coming down so hard that car alarms are goin off.....tornado anyone?,1,,
"Started to reorganize my books, suddenly I hear tornado sirens. Is this part of that whole ""Wash the car and it rains"" effect?",1,,
Great. Once again im in a car when the tornado sirens go off :(,1,,
Tornado warning and we're in the car. This is NOT good. #homenowplease,1,,
"Hope you brought your protractor along RT @PERTZFOX: In car, drive away from tornado at right angles.",1,,
"Now, let's see how many fans try to leave in their cars ... RT @Buster_ESPN The tornado sirens just sounded here in downtown St. Louis.",1,,
"In car, drive away from tornado at right angles.",0,,
"Its a tornado coming right, and I'm sitting in the car looking dumb cuz my mama wanted Wing Stop -_- #insurancepolicy?",0,,
Seriously? Tornado warnings yet again? Sirens going off like crazy. Guessing I won't hop in the car to find dinner after all.,1,,
Tornado touch down.....Warning if your in your car like I am...Well fuck!!,1,,
Tornado sirens go off and my mom tells me to get in the car with my fam. Really mom?,1,,
"@morganjpalmer and I just ran for our lives. I'm 90% positive we were just in a tornado, stuck in @Betsybeckyy 's car. #nojoke #scurred",0,,
Wow tornado sirens going off and daddy calls freaking out about..MY CAR getting hit by hail #thanksdad,1,,
Err:509,1,,
@T_Weed007  DAAMN just got bak on tushka ok. tornado had my service i was thinkin hmm they trippin nope it was on the other side of my car |,1,,
Tonight my job is apparently to babysit the new car so that it doesn't get hit by hail. Or stolen by a tornado. #gratefulfortherainanyway,1,,
im all excited tryna see this tornado kml so yall will kno wat happen if u see me laid out on top of ur car,1,,
S/O to the old maintenance man in campus trails that fixed my car window!!! This tornado can sweep up Auto Zone hell,1,,
The video I just retweeted is freaking INSANE. A family with kids in the car try to outrun a tornado but it hits them. Are you stupid?!?!,1,,
Outrun a tornado? nope. RT @jimcantore: Please don't do this!!!  especially WITH YOUR KIDS IN THE CAR !!!   GOOD LORD! http://ht.ly/4EBAV,0,,
New Tornado Video - shot by a 12 year old riding in a car on the interstate near Dunn!  CRAZY! http://soc.li/aZaWo9l ,1,,
RT @USWeatherExpert Why a car is NOT good protection in a tornado. http://twitpic.com/4nau33 / why did i move from hurricanes to tornadoes?,1,,
Thanks for  the RT @xkimmayx Why a car is NOT good protection in a tornado. http://twitpic.com/4nau33,1,,
Why a car is NOT good protection in a tornado. http://twitpic.com/4nau33,1,,
"why do cars not have built in little trash cans? seriously, it looks there was a receipt tornado in my car.",1,,
"Waited out confirmed tornado in basement of a bar with @savetherobot. Tree fell on my car, minor damage. Pix of campus: http://goo.gl/PZOEC",1,,
"Besides re-programming garage door openers and cars, relocating washer/dryer, fixing the patio screen door, roomie gives tornado alerts. WIN",0,,
"basketball goal pushed over on my car during tornado/winds last night.Feel blessed that is only damage,prayers for those who suffered worse.",1,,
Would you sit in your car and make a video of a tornado coming right at you? http://fb.me/zjDEza4Q,1,,
Err:509,1,,
My car got destroyed in the tornado but nothing is going to stop me from missing @BIGKRIT's show tomorrow night @ Cat's Cradle!!!,1,,
"Tornado Takes Burger, Fries & Drink RIGHT Out of Dudes Hand While He in the Car About to Eat.. - http://creambmp.com/videos/tornado-takes-burger-fries-drink-right-out-of-dudes-hand-while-he-in-the-car-about-to-eat-lol/ … <--TOO FUNNY!",1,,
if theres a tornado why the fuck would you gett outt ya car & watch it?,1,,
Just got in my car and realized my windows were rolled down during the tornado..#dumbmoments,1,,
"Tornado Takes Burger, Fries & Drink RIGHT Out of Dudes Hand While He in the Car About to Eat..LOL - http://creambmp.com/videos/tornado-takes-burger-fries-drink-right-out-of-dudes-hand-while-he-in-the-car-about-to-eat-lol/ … <--TOO FUNNY!",1,,
Welcome to tornado season everyone:  Did you know you need to drive over 70mph in your car to outrun the fastest tornadoes...not recommended,1,,
"Can you guess what I hate today? Late nights, and beer. I guess last night we had Tornado warnings while I was drinking Irish Car Bombs.",1,,
"Why a Car Does Not Give Good Protection in a Tornado: The damage done to this car was from a tornado rated ""only... http://bit.ly/fdZpnT",1,,
Gonna send color books and crayons and some cases of cars to the hard hit Tornado areas in NC. Will be doing a toy drive for these kids,1,,
Lol I asked to borrow my bosses car for the next two wks till I get mine. He said yeah if I can find it. Lol the tornado moved it,1,,
We had 2 big trees down. I used car to move them lol.  No one had lights. Not even pilot. Big tornado storm came threw.,1,,
MT @terrymeiners: You know they hate you at work when they pick you to go out with a camera and operate the LIVE DRIVE car in a tornado.,1,,
Made it through the tornado ... kind of fell asleep through it actually. Hope my car is still outside.,1,,
"A tornado walks onto a car lot, sees a nice sports car, and asks the dealer, ""Mind if I take this for a spin?"" #tornadopuns",1,,
Wow. Heavy peal of thunder Just made my car alarm beep! Tornado warning cancelled for Delaware Co says @jerrywsyx6.,1,,
“@Yo_Trinity: no cars turned over nor do i see trees in the street fake as tornado” you silly man lmao,1,,
"Its nearly two in the morning, in henderson, in tornado weather. What the heck are cars doing out on the road?! #shaaaaaaady",1,,
"So dey tell us to take cover for dis tornado warning,y do I hear a car beatn down ma street #niggas smh only a nigga",1,,
RT @MarsDaBlackman: Its windy af out tornado watch tonight I hope my car gets damged badly for I can cash in lol--acts of nature gets no $,1,,
God is outside washing my car right now... Hope he don't [WAX] it with a tree! <---[#TORNADO]flow!,0,,
"dear mr. tornado, please don't blow the feeble tree in my backyard onto my car. thanks.",0,,
Just read about someone who BARELY escaped a tornado in her car. Do ppl who didn't grow up in tornado alley not know to WATCH THE WEATHER?!,1,,
"Well woke up to tornado sirens but no tornado...just alot of rain and wind, oh yeah can't forget the half a tree that fell on my car Yay",1,,
Soo tired. I'm not fond of being in my car when a tornado is just a few miles away & coming my direction! #Veryscary,1,,
@gbpf127 that sucks!!  I just had to talk SB out of wanting to go sit in our cars while the tornado passes.,1,,
"A semi on it's sid Ch 12 but WHERE? I remember 15 yrs ago, my sisters boss on way to work got killed in car :( from tornado",1,,
"Mobile Storm Tracker? Really Fox? It's a tornado and you send someone out in a car??? As Ryan said, ""Man it sucks to be an intern.""",1,,
im more worried bout my shii n my car durin this tornado than anythin...well n of course for the ppl close to me to stay safe,1,,
You know they hate you at work when the TV manager picks you to go out with a camera and operate the LIVE DRIVE car in a tornado.,1,,
Err:509,1,,
steph get your little ass car in the garage there a tornado warning! - love my mom lol,1,,
@CDGivens can I have your car if the tornado takes u away? =),0,,
"Tornado watch issued for most parts of Cincinnati until 5 am... Hmm. Come on tornado, I've got a car for ya!",1,,
Err:509,1,,
"I don't wanna talk about Juan... Is you bout to come smoke, fuck this tornado, you gon be in the car @FlyyestGirl",1,,
Tornado sirens just went off. Good thing my car is parked in what I hope is a sturdy structure...,1,,
@bereolaesque Great to meet you! Glad you enjoyed your first tornado! We were in the car cracking up!,1,,
that's funny...Just thinkin what if it was a real tornado...would the cops be in they cars drivin around?,1,,
Scary weather ahoy. I feel like I'm in a car wash. O_o Apparently there's an actual tornado warning.,1,,
"Im about to go chill in my car, cuz if the tornado hits my house im drivin down the street..#everyMAN4themSELVES",1,,
It's a tornado outside and i'm in my car on my phone texting tryna charge it. Lol,1,,
"Safe after 1st tornado. Next one on its way. There's a tree on my neighbors car and 75,000 peeps without power.",1,,
If A Tornado comes & I'm In A Car & The News People Expect My Little Ass To Lay Face Down In A Ditch ?! That Shxt Would Snap Me In Half !,1,,
Video: Just had to share this tornado footage. It goes right over the driver’s car. http://tumblr.com/x6326uymg4,1,,
RT @Yeeeeaaaabitch: @BRiTTeRS_26 Lmmfao I can see u now it's a tornado and u runnin to the car tryin charge ur phone lol « #truth. Lol,1,,
@BRiTTeRS_26 Lmmfao I can see u now it's a tornado and u runnin to the car tryin charge ur phone lol,1,,
"@jack_phipps im like the captain on his ship, if the tornado takes my car im going with it. #smart #herewego #stormtime",1,,
"Pouring rain, wind, hail, and tornado sirens...then my low fuel light comes on in my car. I was pretty confident I was going to die.",1,,
"Dnt say that :( RT @MarquisDonta: I aint gotta work til 4 pm tomm. But I might call in. ""Uuhhh yea. My car Is wit that tornado somewhere""",1,,
"hell if the tornado doesn't fuck up my car, the hail sure will",1,,
Melly is so scared for the tornado tonight. Wish we had a 3 car garage so my little passat isn't out there alone :/,1,,
“@L0ui: Tornado is coming! I hope my car doesn't fly away.. #CrazyTweet”>> r u serious?!,1,,
(via @jaybol) Tornado Steals Guy’s Hamburger (VIDEO) - Sure it may have tossed cars and 18-wheelers around and even ... http://ht.ly/1cgzWw,1,,
I would really appreciate if this tornado didn't turn my car into a flying one..I spent $130 on it today & I don't think Meineke covers that,0,,
Gotta love tornado alley...if another tree falls on my car I quit louisville,0,,
My Sistur asked my mom if she can use the car to chase the tornado? -_- dumb ass girl my mom said,1,,
"I'm right there with you. RT “@aubreypeppers: Well if there's a tornado, I hope it takes my car. I'd really like a new one.”",0,,
I really wanna go tornado chasing sometime... Preferably not in my own car... Maybe a tank or something:/,0,,
Err:509,1,,
"They say animal behavior can warn of natural disasters. Last time a tornado hit, my dog took the car keys and drove to Arizona#petsaregreat",1,,
Well Tornado warning gone...I think Ima go outside and sit on my car under the carport cuz it feels really good outside,0,,
It's sad cause we have thunder/tornado warnings and all I'm worried about is my car getting messed up #newowner ,40653.1201388889,1,
@tinaalva @PartyBrit haha oh it was out 10mins. ago! Not too worried about a tornado though since I live downtown. Just hail on my car.,1,,
Tornado sirens just sounded. Golf ball size hail?! I'm gonna be sooo mad if this storm dents my new car!,1,,
Tornado warning! Eek! Oh lovely and hail. My car is safe now... Fucking shit.,1,,
all ima tell this tornado is if you do touchdown plese dn`t touch my car please & thanks !,0,,
"Hm. Storms. Crazy. I guess tornado sirens went off just before I got back into town. The streets were totally empty, cars under overpasses.",1,,
we are driving in this shit! just know our car got hit by the tornado if im not at school tomorrow,1,,
"Iwebslog.com- Obama declares parts of North Carolina a disaster 
    (AP): AP - The tornado that car... http://l.mytr.in/gqUAKf #Popular",1,,
"I know, let's sound a tornado warning when there is no tornado. They are know car alarms, no one cares when they go off.",1,,
"You know it's the week before a half marathon when you run in place for 45 minutes during a tornado. Also, my car's full of dents :(",1,,
"Ever been so mad you wanna mess up your spouses car, If u park it in the right spot now, u can tell the police it wasn't your fault #tornado",1,,
Stuck in the hot basement for the tornado warning and my car prly has hail damange #notahappycamper,1,,
"@10rdBen Yep. To be fair, it's not a full tornado - it's just raining on a bastard and a tree fell on @brainygamer's car.",1,,
Unless i hear trees and cars being thrown around then fuck a #tornado and the weather channel for interrupting the #playoffs,1,,
Why me Im scared AF Sittin in th car under the bridge while this stupid storm goin on Not to mention my son with me.With the tornado sirens,1,,
@SentientMist Oooh! Tornado warning is worse! And your uni is about an hr away by car right? That's too close IMO!,0,,
Lord it's a tornado warning. I get scared and get in the car headed to @SIUCoachHarlow's house and as I get up the street crazy rain & wind!,1,,
For real? RT @ErlSwirl: Yeah my dog threw up and then I drove thru a tornado n a t bell sign hit my car then me (cont) http://tl.gd/9v0esi,1,,
@TKDWolf I've been in one my. Dad decided to go tornado chasing with me in the car. It landed about 200 yards Scary stuff,1,,
"Lol I was in the car and the radio people were like, ""listen to this tornado of wisdom... And shut the hell up"" 

Lmaoo. xD",1,,
"""Behind Every Tornado... Is A Car Fulla White People Chasing It""",1,,
"And by get excited, I mean watch from the garage or porch or hop in the car and drive around until you see a tornado or tornado damage",0,,
In the car during the tornado #great,1,,
Tornado sirens! I'm gonna vacuum real quick - the home equivalent of wearing clean underwear in case you're in a car wreck. #fb,0,,
This storm is massive. Strong winds. Tornado sirens going off. Cars exploding. People on fire. Meteor headed towards my house.,1,,
Tornado in STL and I'm n the car... Wtf,1,,
Tornado Warning.  That means Abby and I go hide in my car under our apartment. :),1,,
"Just woke up with good news of a  tornado warning, smh guess il go back to sleep n hope it dont mess up my car lol",0,,
Err:509,0,,
"O M G, Me And My Aunt Is Blessed We Saw The Tornado . It Was A Tornado In Clinton MD . When We Was In The Car We The Wind Was Blowing Hard.",1,,
RT @johnlepp: this is all kinds of awesome “@anthonymarco: Tornado passes by calmest man alive in a car on hi… (cont) http://deck.ly/~AkSNI,1,,
So Drunkass White Boys Standin' On top Of they Car Screamin' at The Tornado.,1,,
Until I c a car 50 ft in the air ion wanna c another tornado warning lol,1,,
Car accidents/accidental porn shops/magic hangover pills/uncapped gas tank/2 tornado warnings....and its only day 2! Gotta love #kentucky!,1,,
So ready to go home I hope my car still there wit this tornado watch idk y we don't get to leave.. Lil blue is not built for this weather,1,,
"Omfg. So the first time I decide to drive my fucking new car, there's a tornado, and a HUGE hail storm, then I hit a curb #scurred",1,,
aye kill moms just said if dis tornado really do go down 2 hop in da car cus we out lmao,1,,
I'll be mad as hell if this tornado takes out my car. I just changed my oil this morning ಠ_ಠ,1,,
Lol yesssssss RT @vivalajuicy85 @UrHeartzDezyr hopefully this tornado can blow a single straight man my way wit a job an a car,1,,
Some  random number text mne and told me to be safe ..  must know i want to jump in me tornado man and pull my car out lol,0,,
Kairi yellin like shit cause I swea we just seen a tornado lls im laghin but I am SCARED in this car lls lawddd,1,,
Aw man is she ok? RT @hedakid Man damn the tornado just tore my lil sister house & car up fuck,1,,
Err:509,1,,
"ihope we have a tornado. if we do, it should hit mr. johnson car, gales house, and the whole rennaisance school.",1,,
Tornado watch until ten tonight. Bad storm now. Thunder and lightning caused Connor's car lights to flash.Flashlight by my side just in case,1,,
Just watched a tornado go right over my car....pretty cool to say the least!,1,,
Err:509,1,,
it takes an awesome type of girl to be able to successfully drive a stick shift car in tornado-warning weather whilst applying eyeliner. #me,1,,
this is all kinds of awesome “@anthonymarco: Tornado passes by calmest man alive in a car on his cell... http://www.youtube.com/watch?v=aijg8hWU4fM&feature=share …,1,,
"OMG me tooooo lol RT @BRIAsaid: #Confession, I kinda wanna grab a camera , get in the car and chase this tornado ! :)' )",0,,
all i no is this tornado better not fuck up my car,1,,
RT @LADi_TEE323: I'm hella sad the tornado got my car :(...<yo car fucked up,1,,
RT @TWEETHESE pray for my uncle he was flipped in a car by a tornado sorry to hear dat....here n alabama doe?,1,,
Tornado passes by calmest man alive in a car on his cell... http://www.youtube.com/watch?v=aijg8hWU4fM&feature=share … via @youtube,1,,
Aww man! Thats crazy! RT @prissybritty: @DJTH3KID I was in a tornado last Nov so I'm tryna protect my car just in case we have 1 2nite,1,,
let me go inside before another tornado comes && pushes this car im in like a domino. i dont have the time for it. bye storm. its been real.,1,,
But I'm tornado watching!!! From the car..RT @STILLCONN3CTED @miskisseyface OK,1,,
I just hope the tornado don't take my power away again...I got groceries this time lol...oh or fuck my car up I got work at 7am,1,,
Cars keep driving by w/loud bass & I keep thinking it's a tornado!!! I'm not even near storms right now. #Scared,1,,
Ayeee Am Scared Am In Da Car And Its A Tornado Watch Da Clouds Dark,1,,
"@capemberton we are okay, house is fine cars are fine. Tornado missed us by about 50 yards. Fifteenth is destroyed.",1,,
